"Indikator","Ausprägung","Jahr","Räumliche Gliederung","Indikatorwert","Basiswert 1","Basiswert 2","Basiswert 3","Basiswert 4","Basiswert 5","Name Basiswert 1","Name Basiswert 2","Name Basiswert 3","Name Basiswert 4","Name Basiswert 5"
"Altersdurchschnitt","Nichtdeutsche","2006","08 Schwanthalerhöhe","40.6","381221","9393","","","","Alterssumme - Hauptwohnsitzbevölkerung (Nichtdeutsche)","Anzahl nichtdeutsche Einwohner mit Hauptwohnsitz","","",""
"Altersdurchschnitt","Nichtdeutsche","2006","09 Neuhausen - Nymphenburg","37.9","682302","18016","","","","Alterssumme - Hauptwohnsitzbevölkerung (Nichtdeutsche)","Anzahl nichtdeutsche Einwohner mit Hauptwohnsitz","","",""
"Altersdurchschnitt","Nichtdeutsche","2006","10 Moosach","36.8","439683","11942","","","","Alterssumme - Hauptwohnsitzbevölkerung (Nichtdeutsche)","Anzahl nichtdeutsche Einwohner mit Hauptwohnsitz","","",""
"Altersdurchschnitt","Nichtdeutsche","2006","11 Milbertshofen - Am Hart","35.5","828533","23355","","","","Alterssumme - Hauptwohnsitzbevölkerung (Nichtdeutsche)","Anzahl nichtdeutsche Einwohner mit Hauptwohnsitz","","",""
"Altersdurchschnitt","Nichtdeutsche","2006","12 Schwabing - Freimann","35.1","500868","14288","","","","Alterssumme - Hauptwohnsitzbevölkerung (Nichtdeutsche)","Anzahl nichtdeutsche Einwohner mit Hauptwohnsitz","","",""
"Altersdurchschnitt","Nichtdeutsche","2006","13 Bogenhausen","38.2","512799","13419","","","","Alterssumme - Hauptwohnsitzbevölkerung (Nichtdeutsche)","Anzahl nichtdeutsche Einwohner mit Hauptwohnsitz","","",""
"Altersdurchschnitt","Nichtdeutsche","2006","14 Berg am Laim","36.7","371879","10125","","","","Alterssumme - Hauptwohnsitzbevölkerung (Nichtdeutsche)","Anzahl nichtdeutsche Einwohner mit Hauptwohnsitz","","",""
"Altersdurchschnitt","Nichtdeutsche","2006","15 Trudering - Riem","35.1","306082","8723","","","","Alterssumme - Hauptwohnsitzbevölkerung (Nichtdeutsche)","Anzahl nichtdeutsche Einwohner mit Hauptwohnsitz","","",""
"Altersdurchschnitt","Nichtdeutsche","2006","16 Ramersdorf - Perlach","36.5","1010647","27689","","","","Alterssumme - Hauptwohnsitzbevölkerung (Nichtdeutsche)","Anzahl nichtdeutsche Einwohner mit Hauptwohnsitz","","",""
"Altersdurchschnitt","Nichtdeutsche","2006","17 Obergiesing - Fasangarten","37.4","482372","12914","","","","Alterssumme - Hauptwohnsitzbevölkerung (Nichtdeutsche)","Anzahl nichtdeutsche Einwohner mit Hauptwohnsitz","","",""
"Altersdurchschnitt","Nichtdeutsche","2006","18 Untergiesing - Harlaching","38.8","362253","9337","","","","Alterssumme - Hauptwohnsitzbevölkerung (Nichtdeutsche)","Anzahl nichtdeutsche Einwohner mit Hauptwohnsitz","","",""
"Altersdurchschnitt","Nichtdeutsche","2006","19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln","38.1","579722","15219","","","","Alterssumme - Hauptwohnsitzbevölkerung (Nichtdeutsche)","Anzahl nichtdeutsche Einwohner mit Hauptwohnsitz","","",""
"Altersdurchschnitt","Nichtdeutsche","2006","20 Hadern","35.5","327294","9218","","","","Alterssumme - Hauptwohnsitzbevölkerung (Nichtdeutsche)","Anzahl nichtdeutsche Einwohner mit Hauptwohnsitz","","",""
"Altersdurchschnitt","Nichtdeutsche","2006","21 Pasing - Obermenzing","37","403269","10900","","","","Alterssumme - Hauptwohnsitzbevölkerung (Nichtdeutsche)","Anzahl nichtdeutsche Einwohner mit Hauptwohnsitz","","",""
"Altersdurchschnitt","Nichtdeutsche","2006","22 Aubing - Lochhausen - Langwied","35","245813","7018","","","","Alterssumme - Hauptwohnsitzbevölkerung (Nichtdeutsche)","Anzahl nichtdeutsche Einwohner mit Hauptwohnsitz","","",""
"Altersdurchschnitt","Nichtdeutsche","2006","23 Allach - Untermenzing","39","175308","4498","","","","Alterssumme - Hauptwohnsitzbevölkerung (Nichtdeutsche)","Anzahl nichtdeutsche Einwohner mit Hauptwohnsitz","","",""
"Altersdurchschnitt","Nichtdeutsche","2006","24 Feldmoching - Hasenbergl","35.9","499645","13927","","","","Alterssumme - Hauptwohnsitzbevölkerung (Nichtdeutsche)","Anzahl nichtdeutsche Einwohner mit Hauptwohnsitz","","",""
"Altersdurchschnitt","Nichtdeutsche","2006","25 Laim","37.6","402396","10715","","","","Alterssumme - Hauptwohnsitzbevölkerung (Nichtdeutsche)","Anzahl nichtdeutsche Einwohner mit Hauptwohnsitz","","",""
"Altersdurchschnitt","Nichtdeutsche","2005","Stadt München","36.9","11077103","300129","","","","Alterssumme - Hauptwohnsitzbevölkerung (Nichtdeutsche)","Anzahl nichtdeutsche Einwohner mit Hauptwohnsitz","","",""
"Altersdurchschnitt","Nichtdeutsche","2005","01 Altstadt - Lehel","39.6","168791","4261","","","","Alterssumme - Hauptwohnsitzbevölkerung (Nichtdeutsche)","Anzahl nichtdeutsche Einwohner mit Hauptwohnsitz","","",""
"Altersdurchschnitt","Nichtdeutsche","2005","02 Ludwigsvorstadt - Isarvorstadt","39.2","508307","12953","","","","Alterssumme - Hauptwohnsitzbevölkerung (Nichtdeutsche)","Anzahl nichtdeutsche Einwohner mit Hauptwohnsitz","","",""
"Altersdurchschnitt","Nichtdeutsche","2005","03 Maxvorstadt","37.5","391101","10442","","","","Alterssumme - Hauptwohnsitzbevölkerung (Nichtdeutsche)","Anzahl nichtdeutsche Einwohner mit Hauptwohnsitz","","",""
"Altersdurchschnitt","Nichtdeutsche","2005","04 Schwabing - West","38.1","461965","12125","","","","Alterssumme - Hauptwohnsitzbevölkerung (Nichtdeutsche)","Anzahl nichtdeutsche Einwohner mit Hauptwohnsitz","","",""
"Altersdurchschnitt","Nichtdeutsche","2005","05 Au - Haidhausen","38.9","479708","12322","","","","Alterssumme - Hauptwohnsitzbevölkerung (Nichtdeutsche)","Anzahl nichtdeutsche Einwohner mit Hauptwohnsitz","","",""
"Altersdurchschnitt","Nichtdeutsche","2005","06 Sendling","37.4","352768","9425","","","","Alterssumme - Hauptwohnsitzbevölkerung (Nichtdeutsche)","Anzahl nichtdeutsche Einwohner mit Hauptwohnsitz","","",""
"Altersdurchschnitt","Nichtdeutsche","2005","07 Sendling - Westpark","37","425146","11492","","","","Alterssumme - Hauptwohnsitzbevölkerung (Nichtdeutsche)","Anzahl nichtdeutsche Einwohner mit Hauptwohnsitz","","",""
"Altersdurchschnitt","Nichtdeutsche","2005","08 Schwanthalerhöhe","40.4","389168","9644","","","","Alterssumme - Hauptwohnsitzbevölkerung (Nichtdeutsche)","Anzahl nichtdeutsche Einwohner mit Hauptwohnsitz","","",""
"Altersdurchschnitt","Nichtdeutsche","2005","09 Neuhausen - Nymphenburg","37.5","670376","17890","","","","Alterssumme - Hauptwohnsitzbevölkerung (Nichtdeutsche)","Anzahl nichtdeutsche Einwohner mit Hauptwohnsitz","","",""
"Altersdurchschnitt","Nichtdeutsche","2005","10 Moosach","36.4","427921","11758","","","","Alterssumme - Hauptwohnsitzbevölkerung (Nichtdeutsche)","Anzahl nichtdeutsche Einwohner mit Hauptwohnsitz","","",""
"Altersdurchschnitt","Nichtdeutsche","2005","11 Milbertshofen - Am Hart","35.1","804678","22896","","","","Alterssumme - Hauptwohnsitzbevölkerung (Nichtdeutsche)","Anzahl nichtdeutsche Einwohner mit Hauptwohnsitz","","",""
"Altersdurchschnitt","Nichtdeutsche","2005","12 Schwabing - Freimann","34.7","487593","14068","","","","Alterssumme - Hauptwohnsitzbevölkerung (Nichtdeutsche)","Anzahl nichtdeutsche Einwohner mit Hauptwohnsitz","","",""
"Altersdurchschnitt","Nichtdeutsche","2005","13 Bogenhausen","37.9","493754","13042","","","","Alterssumme - Hauptwohnsitzbevölkerung (Nichtdeutsche)","Anzahl nichtdeutsche Einwohner mit Hauptwohnsitz","","",""
"Altersdurchschnitt","Nichtdeutsche","2005","14 Berg am Laim","36.3","361925","9967","","","","Alterssumme - Hauptwohnsitzbevölkerung (Nichtdeutsche)","Anzahl nichtdeutsche Einwohner mit Hauptwohnsitz","","",""
"Altersdurchschnitt","Nichtdeutsche","2005","15 Trudering - Riem","34.8","279425","8032","","","","Alterssumme - Hauptwohnsitzbevölkerung (Nichtdeutsche)","Anzahl nichtdeutsche Einwohner mit Hauptwohnsitz","","",""
"Altersdurchschnitt","Nichtdeutsche","2005","16 Ramersdorf - Perlach","36","985304","27367","","","","Alterssumme - Hauptwohnsitzbevölkerung (Nichtdeutsche)","Anzahl nichtdeutsche Einwohner mit Hauptwohnsitz","","",""
"Altersdurchschnitt","Nichtdeutsche","2005","17 Obergiesing - Fasangarten","36.9","454924","12339","","","","Alterssumme - Hauptwohnsitzbevölkerung (Nichtdeutsche)","Anzahl nichtdeutsche Einwohner mit Hauptwohnsitz","","",""
"Altersdurchschnitt","Nichtdeutsche","2005","18 Untergiesing - Harlaching","38.4","352880","9196","","","","Alterssumme - Hauptwohnsitzbevölkerung (Nichtdeutsche)","Anzahl nichtdeutsche Einwohner mit Hauptwohnsitz","","",""
"Altersdurchschnitt","Nichtdeutsche","2005","19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln","37.7","565364","14983","","","","Alterssumme - Hauptwohnsitzbevölkerung (Nichtdeutsche)","Anzahl nichtdeutsche Einwohner mit Hauptwohnsitz","","",""
"Altersdurchschnitt","Nichtdeutsche","2005","20 Hadern","35.1","316364","9024","","","","Alterssumme - Hauptwohnsitzbevölkerung (Nichtdeutsche)","Anzahl nichtdeutsche Einwohner mit Hauptwohnsitz","","",""
"Altersdurchschnitt","Nichtdeutsche","2005","21 Pasing - Obermenzing","36.4","394011","10822","","","","Alterssumme - Hauptwohnsitzbevölkerung (Nichtdeutsche)","Anzahl nichtdeutsche Einwohner mit Hauptwohnsitz","","",""
"Altersdurchschnitt","Nichtdeutsche","2005","22 Aubing - Lochhausen - Langwied","34.5","241842","7015","","","","Alterssumme - Hauptwohnsitzbevölkerung (Nichtdeutsche)","Anzahl nichtdeutsche Einwohner mit Hauptwohnsitz","","",""
"Altersdurchschnitt","Nichtdeutsche","2005","23 Allach - Untermenzing","38.8","181132","4671","","","","Alterssumme - Hauptwohnsitzbevölkerung (Nichtdeutsche)","Anzahl nichtdeutsche Einwohner mit Hauptwohnsitz","","",""
"Altersdurchschnitt","Nichtdeutsche","2005","24 Feldmoching - Hasenbergl","35.5","491453","13832","","","","Alterssumme - Hauptwohnsitzbevölkerung (Nichtdeutsche)","Anzahl nichtdeutsche Einwohner mit Hauptwohnsitz","","",""
"Altersdurchschnitt","Nichtdeutsche","2005","25 Laim","37","391114","10560","","","","Alterssumme - Hauptwohnsitzbevölkerung (Nichtdeutsche)","Anzahl nichtdeutsche Einwohner mit Hauptwohnsitz","","",""
"Altersdurchschnitt","Nichtdeutsche","2004","Stadt München","36.6","10732312","293386","","","","Alterssumme - Hauptwohnsitzbevölkerung (Nichtdeutsche)","Anzahl nichtdeutsche Einwohner mit Hauptwohnsitz","","",""
"Altersdurchschnitt","Nichtdeutsche","2004","01 Altstadt - Lehel","39.6","162639","4108","","","","Alterssumme - Hauptwohnsitzbevölkerung (Nichtdeutsche)","Anzahl nichtdeutsche Einwohner mit Hauptwohnsitz","","",""
"Altersdurchschnitt","Nichtdeutsche","2004","02 Ludwigsvorstadt - Isarvorstadt","38.9","497851","12793","","","","Alterssumme - Hauptwohnsitzbevölkerung (Nichtdeutsche)","Anzahl nichtdeutsche Einwohner mit Hauptwohnsitz","","",""
"Altersdurchschnitt","Nichtdeutsche","2004","03 Maxvorstadt","37.4","384996","10285","","","","Alterssumme - Hauptwohnsitzbevölkerung (Nichtdeutsche)","Anzahl nichtdeutsche Einwohner mit Hauptwohnsitz","","",""
"Altersdurchschnitt","Nichtdeutsche","2004","04 Schwabing - West","37.7","452385","12012","","","","Alterssumme - Hauptwohnsitzbevölkerung (Nichtdeutsche)","Anzahl nichtdeutsche Einwohner mit Hauptwohnsitz","","",""
"Altersdurchschnitt","Nichtdeutsche","2004","05 Au - Haidhausen","38.6","475045","12307","","","","Alterssumme - Hauptwohnsitzbevölkerung (Nichtdeutsche)","Anzahl nichtdeutsche Einwohner mit Hauptwohnsitz","","",""
"Altersdurchschnitt","Nichtdeutsche","2004","06 Sendling","37.1","343497","9261","","","","Alterssumme - Hauptwohnsitzbevölkerung (Nichtdeutsche)","Anzahl nichtdeutsche Einwohner mit Hauptwohnsitz","","",""
"Altersdurchschnitt","Nichtdeutsche","2004","07 Sendling - Westpark","36.6","407548","11127","","","","Alterssumme - Hauptwohnsitzbevölkerung (Nichtdeutsche)","Anzahl nichtdeutsche Einwohner mit Hauptwohnsitz","","",""
"Altersdurchschnitt","Nichtdeutsche","2004","08 Schwanthalerhöhe","39.8","387644","9751","","","","Alterssumme - Hauptwohnsitzbevölkerung (Nichtdeutsche)","Anzahl nichtdeutsche Einwohner mit Hauptwohnsitz","","",""
"Altersdurchschnitt","Nichtdeutsche","2004","09 Neuhausen - Nymphenburg","37.1","669230","18041","","","","Alterssumme - Hauptwohnsitzbevölkerung (Nichtdeutsche)","Anzahl nichtdeutsche Einwohner mit Hauptwohnsitz","","",""
"Altersdurchschnitt","Nichtdeutsche","2004","10 Moosach","35.9","411334","11442","","","","Alterssumme - Hauptwohnsitzbevölkerung (Nichtdeutsche)","Anzahl nichtdeutsche Einwohner mit Hauptwohnsitz","","",""
"Altersdurchschnitt","Nichtdeutsche","2004","11 Milbertshofen - Am Hart","35","762104","21773","","","","Alterssumme - Hauptwohnsitzbevölkerung (Nichtdeutsche)","Anzahl nichtdeutsche Einwohner mit Hauptwohnsitz","","",""
"Altersdurchschnitt","Nichtdeutsche","2004","12 Schwabing - Freimann","34.4","481829","13996","","","","Alterssumme - Hauptwohnsitzbevölkerung (Nichtdeutsche)","Anzahl nichtdeutsche Einwohner mit Hauptwohnsitz","","",""
"Altersdurchschnitt","Nichtdeutsche","2004","13 Bogenhausen","37.7","471216","12513","","","","Alterssumme - Hauptwohnsitzbevölkerung (Nichtdeutsche)","Anzahl nichtdeutsche Einwohner mit Hauptwohnsitz","","",""
"Altersdurchschnitt","Nichtdeutsche","2004","14 Berg am Laim","35.9","349018","9725","","","","Alterssumme - Hauptwohnsitzbevölkerung (Nichtdeutsche)","Anzahl nichtdeutsche Einwohner mit Hauptwohnsitz","","",""
"Altersdurchschnitt","Nichtdeutsche","2004","15 Trudering - Riem","34.7","261559","7546","","","","Alterssumme - Hauptwohnsitzbevölkerung (Nichtdeutsche)","Anzahl nichtdeutsche Einwohner mit Hauptwohnsitz","","",""
"Altersdurchschnitt","Nichtdeutsche","2004","16 Ramersdorf - Perlach","35.6","947468","26613","","","","Alterssumme - Hauptwohnsitzbevölkerung (Nichtdeutsche)","Anzahl nichtdeutsche Einwohner mit Hauptwohnsitz","","",""
"Altersdurchschnitt","Nichtdeutsche","2004","17 Obergiesing - Fasangarten","36.2","441568","12197","","","","Alterssumme - Hauptwohnsitzbevölkerung (Nichtdeutsche)","Anzahl nichtdeutsche Einwohner mit Hauptwohnsitz","","",""
"Altersdurchschnitt","Nichtdeutsche","2004","18 Untergiesing - Harlaching","38.1","341867","8979","","","","Alterssumme - Hauptwohnsitzbevölkerung (Nichtdeutsche)","Anzahl nichtdeutsche Einwohner mit Hauptwohnsitz","","",""
"Altersdurchschnitt","Nichtdeutsche","2004","19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln","37.8","543845","14380","","","","Alterssumme - Hauptwohnsitzbevölkerung (Nichtdeutsche)","Anzahl nichtdeutsche Einwohner mit Hauptwohnsitz","","",""
"Altersdurchschnitt","Nichtdeutsche","2004","20 Hadern","34.7","301017","8683","","","","Alterssumme - Hauptwohnsitzbevölkerung (Nichtdeutsche)","Anzahl nichtdeutsche Einwohner mit Hauptwohnsitz","","",""
"Altersdurchschnitt","Nichtdeutsche","2004","21 Pasing - Obermenzing","35.9","382288","10639","","","","Alterssumme - Hauptwohnsitzbevölkerung (Nichtdeutsche)","Anzahl nichtdeutsche Einwohner mit Hauptwohnsitz","","",""
"Altersdurchschnitt","Nichtdeutsche","2004","22 Aubing - Lochhausen - Langwied","33.9","231612","6835","","","","Alterssumme - Hauptwohnsitzbevölkerung (Nichtdeutsche)","Anzahl nichtdeutsche Einwohner mit Hauptwohnsitz","","",""
"Altersdurchschnitt","Nichtdeutsche","2004","23 Allach - Untermenzing","38.1","177668","4666","","","","Alterssumme - Hauptwohnsitzbevölkerung (Nichtdeutsche)","Anzahl nichtdeutsche Einwohner mit Hauptwohnsitz","","",""
"Altersdurchschnitt","Nichtdeutsche","2004","24 Feldmoching - Hasenbergl","34.9","469007","13420","","","","Alterssumme - Hauptwohnsitzbevölkerung (Nichtdeutsche)","Anzahl nichtdeutsche Einwohner mit Hauptwohnsitz","","",""
"Altersdurchschnitt","Nichtdeutsche","2004","25 Laim","36.7","378077","10294","","","","Alterssumme - Hauptwohnsitzbevölkerung (Nichtdeutsche)","Anzahl nichtdeutsche Einwohner mit Hauptwohnsitz","","",""
"Altersdurchschnitt","Nichtdeutsche","2003","Stadt München","36.2","10591424","292229","","","","Alterssumme - Hauptwohnsitzbevölkerung (Nichtdeutsche)","Anzahl nichtdeutsche Einwohner mit Hauptwohnsitz","","",""
"Altersdurchschnitt","Nichtdeutsche","2003","01 Altstadt - Lehel","39.4","164510","4178","","","","Alterssumme - Hauptwohnsitzbevölkerung (Nichtdeutsche)","Anzahl nichtdeutsche Einwohner mit Hauptwohnsitz","","",""
"Altersdurchschnitt","Nichtdeutsche","2003","02 Ludwigsvorstadt - Isarvorstadt","38.8","515960","13293","","","","Alterssumme - Hauptwohnsitzbevölkerung (Nichtdeutsche)","Anzahl nichtdeutsche Einwohner mit Hauptwohnsitz","","",""
"Altersdurchschnitt","Nichtdeutsche","2003","03 Maxvorstadt","37.3","384633","10309","","","","Alterssumme - Hauptwohnsitzbevölkerung (Nichtdeutsche)","Anzahl nichtdeutsche Einwohner mit Hauptwohnsitz","","",""
"Altersdurchschnitt","Nichtdeutsche","2003","04 Schwabing - West","37.2","444776","11960","","","","Alterssumme - Hauptwohnsitzbevölkerung (Nichtdeutsche)","Anzahl nichtdeutsche Einwohner mit Hauptwohnsitz","","",""
"Altersdurchschnitt","Nichtdeutsche","2003","05 Au - Haidhausen","38.2","487764","12759","","","","Alterssumme - Hauptwohnsitzbevölkerung (Nichtdeutsche)","Anzahl nichtdeutsche Einwohner mit Hauptwohnsitz","","",""
"Altersdurchschnitt","Nichtdeutsche","2003","06 Sendling","36.9","332986","9025","","","","Alterssumme - Hauptwohnsitzbevölkerung (Nichtdeutsche)","Anzahl nichtdeutsche Einwohner mit Hauptwohnsitz","","",""
"Altersdurchschnitt","Nichtdeutsche","2003","07 Sendling - Westpark","36.2","398405","11020","","","","Alterssumme - Hauptwohnsitzbevölkerung (Nichtdeutsche)","Anzahl nichtdeutsche Einwohner mit Hauptwohnsitz","","",""
"Altersdurchschnitt","Nichtdeutsche","2003","08 Schwanthalerhöhe","39.5","402233","10176","","","","Alterssumme - Hauptwohnsitzbevölkerung (Nichtdeutsche)","Anzahl nichtdeutsche Einwohner mit Hauptwohnsitz","","",""
"Altersdurchschnitt","Nichtdeutsche","2003","09 Neuhausen - Nymphenburg","36.7","649391","17703","","","","Alterssumme - Hauptwohnsitzbevölkerung (Nichtdeutsche)","Anzahl nichtdeutsche Einwohner mit Hauptwohnsitz","","",""
"Altersdurchschnitt","Nichtdeutsche","2003","10 Moosach","35.5","394438","11104","","","","Alterssumme - Hauptwohnsitzbevölkerung (Nichtdeutsche)","Anzahl nichtdeutsche Einwohner mit Hauptwohnsitz","","",""
"Altersdurchschnitt","Nichtdeutsche","2003","11 Milbertshofen - Am Hart","34.9","738221","21154","","","","Alterssumme - Hauptwohnsitzbevölkerung (Nichtdeutsche)","Anzahl nichtdeutsche Einwohner mit Hauptwohnsitz","","",""
"Altersdurchschnitt","Nichtdeutsche","2003","12 Schwabing - Freimann","34.3","489073","14241","","","","Alterssumme - Hauptwohnsitzbevölkerung (Nichtdeutsche)","Anzahl nichtdeutsche Einwohner mit Hauptwohnsitz","","",""
"Altersdurchschnitt","Nichtdeutsche","2003","13 Bogenhausen","37.4","473069","12654","","","","Alterssumme - Hauptwohnsitzbevölkerung (Nichtdeutsche)","Anzahl nichtdeutsche Einwohner mit Hauptwohnsitz","","",""
"Altersdurchschnitt","Nichtdeutsche","2003","14 Berg am Laim","35.4","336730","9516","","","","Alterssumme - Hauptwohnsitzbevölkerung (Nichtdeutsche)","Anzahl nichtdeutsche Einwohner mit Hauptwohnsitz","","",""
"Altersdurchschnitt","Nichtdeutsche","2003","15 Trudering - Riem","34.2","256506","7493","","","","Alterssumme - Hauptwohnsitzbevölkerung (Nichtdeutsche)","Anzahl nichtdeutsche Einwohner mit Hauptwohnsitz","","",""
"Altersdurchschnitt","Nichtdeutsche","2003","16 Ramersdorf - Perlach","35.1","923143","26330","","","","Alterssumme - Hauptwohnsitzbevölkerung (Nichtdeutsche)","Anzahl nichtdeutsche Einwohner mit Hauptwohnsitz","","",""
"Altersdurchschnitt","Nichtdeutsche","2003","17 Obergiesing - Fasangarten","35.5","442848","12478","","","","Alterssumme - Hauptwohnsitzbevölkerung (Nichtdeutsche)","Anzahl nichtdeutsche Einwohner mit Hauptwohnsitz","","",""
"Altersdurchschnitt","Nichtdeutsche","2003","18 Untergiesing - Harlaching","37.6","344024","9149","","","","Alterssumme - Hauptwohnsitzbevölkerung (Nichtdeutsche)","Anzahl nichtdeutsche Einwohner mit Hauptwohnsitz","","",""
"Altersdurchschnitt","Nichtdeutsche","2003","19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln","37.2","532788","14325","","","","Alterssumme - Hauptwohnsitzbevölkerung (Nichtdeutsche)","Anzahl nichtdeutsche Einwohner mit Hauptwohnsitz","","",""
